Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Firefox 58.0,,2018-03-13 10:48:20,2018-03-13 10:48:29,"8,792s",PASSED
delay,Firefox 58.0,,2018-03-13 10:48:29,2018-03-13 10:48:34,"5,004s",PASSED
verifyElementNotPresent,Firefox 58.0,,2018-03-13 10:48:34,2018-03-13 10:48:34,"0,023s",PASSED
closeBrowser,Firefox 58.0,,2018-03-13 10:48:34,2018-03-13 10:48:34,"0,491s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/08_Testfall,Firefox 58.0,initial: Alle Filial-Akk. sind zugeklappt,2018-03-13 10:48:34,2018-03-13 10:48:53,"18,350s",PASSED
openBrowser,Firefox 58.0,,2018-03-13 10:48:34,2018-03-13 10:48:41,"6,416s",PASSED
maximizeWindow,Firefox 58.0,,2018-03-13 10:48:41,2018-03-13 10:48:41,"0,066s",PASSED
deleteAllCookies,Firefox 58.0,,2018-03-13 10:48:41,2018-03-13 10:48:41,"0,008s",PASSED
navigateToUrl,Firefox 58.0,,2018-03-13 10:48:41,2018-03-13 10:48:46,"5,327s",PASSED
delay,Firefox 58.0,,2018-03-13 10:48:46,2018-03-13 10:48:51,"5,002s",PASSED
verifyElementNotPresent,Firefox 58.0,,2018-03-13 10:48:51,2018-03-13 10:48:51,"0,025s",PASSED
closeBrowser,Firefox 58.0,,2018-03-13 10:48:51,2018-03-13 10:48:53,"1,380s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/09_Testfall,Firefox 58.0,"\u00DCberpr\u00FCfen, ob Entfernung in km nicht angezeigt wind ",2018-03-13 10:48:53,2018-03-13 10:49:14,"21,101s",PASSED
openBrowser,Firefox 58.0,,2018-03-13 10:48:53,2018-03-13 10:49:05,"12,580s",PASSED
maximizeWindow,Firefox 58.0,,2018-03-13 10:49:05,2018-03-13 10:49:05,"0,033s",PASSED
deleteAllCookies,Firefox 58.0,,2018-03-13 10:49:05,2018-03-13 10:49:05,"0,034s",PASSED
navigateToUrl,Firefox 58.0,,2018-03-13 10:49:05,2018-03-13 10:49:08,"2,870s",PASSED
delay,Firefox 58.0,,2018-03-13 10:49:08,2018-03-13 10:49:13,"5,002s",PASSED
verifyElementNotPresent,Firefox 58.0,,2018-03-13 10:49:13,2018-03-13 10:49:13,"0,023s",PASSED
closeBrowser,Firefox 58.0,,2018-03-13 10:49:13,2018-03-13 10:49:14,"0,465s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/10_Testfall,Firefox 58.0,"\u00DCberpr\u00FCfen, ob Entfernung in km nicht angezeigt wind ",2018-03-13 10:49:14,2018-03-13 10:49:37,"23,236s",PASSED
openBrowser,Firefox 58.0,,2018-03-13 10:49:14,2018-03-13 10:49:30,"16,023s",PASSED
maximizeWindow,Firefox 58.0,,2018-03-13 10:49:30,2018-03-13 10:49:30,"0,049s",PASSED
deleteAllCookies,Firefox 58.0,,2018-03-13 10:49:30,2018-03-13 10:49:30,"0,011s",PASSED
navigateToUrl,Firefox 58.0,,2018-03-13 10:49:30,2018-03-13 10:49:32,"1,808s",PASSED
delay,Firefox 58.0,,2018-03-13 10:49:32,2018-03-13 10:49:37,"5,001s",PASSED
verifyElementNotPresent,Firefox 58.0,,2018-03-13 10:49:37,2018-03-13 10:49:37,"0,013s",PASSED
closeBrowser,Firefox 58.0,,2018-03-13 10:49:37,2018-03-13 10:49:37,"0,223s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/11_Testfall,Firefox 58.0,"\u00DCberpr\u00FCfen, ob Entfernung in km nicht angezeigt wind ",2018-03-13 10:49:37,2018-03-13 10:49:48,"11,296s",PASSED
openBrowser,Firefox 58.0,,2018-03-13 10:49:37,2018-03-13 10:49:41,"3,977s",PASSED
maximizeWindow,Firefox 58.0,,2018-03-13 10:49:41,2018-03-13 10:49:41,"0,042s",PASSED
deleteAllCookies,Firefox 58.0,,2018-03-13 10:49:41,2018-03-13 10:49:41,"0,005s",PASSED
navigateToUrl,Firefox 58.0,,2018-03-13 10:49:41,2018-03-13 10:49:43,"1,951s",PASSED
delay,Firefox 58.0,,2018-03-13 10:49:43,2018-03-13 10:49:48,"5,001s",PASSED
verifyElementNotPresent,Firefox 58.0,,2018-03-13 10:49:48,2018-03-13 10:49:48,"0,015s",PASSED
closeBrowser,Firefox 58.0,,2018-03-13 10:49:48,2018-03-13 10:49:48,"0,205s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/12_Testfall,Firefox 58.0,"\u00DCberpr\u00FCfen, ob Entfernung in km nicht angezeigt wind ",2018-03-13 10:49:48,2018-03-13 10:50:00,"12,002s",PASSED
openBrowser,Firefox 58.0,,2018-03-13 10:49:48,2018-03-13 10:49:52,"4,017s",PASSED
maximizeWindow,Firefox 58.0,,2018-03-13 10:49:52,2018-03-13 10:49:52,"0,035s",PASSED
deleteAllCookies,Firefox 58.0,,2018-03-13 10:49:52,2018-03-13 10:49:52,"0,005s",PASSED
navigateToUrl,Firefox 58.0,,2018-03-13 10:49:52,2018-03-13 10:49:54,"2,044s",PASSED
delay,Firefox 58.0,,2018-03-13 10:49:54,2018-03-13 10:49:59,"5,000s",PASSED
verifyElementNotPresent,Firefox 58.0,,2018-03-13 10:49:59,2018-03-13 10:49:59,"0,033s",PASSED
closeBrowser,Firefox 58.0,,2018-03-13 10:49:59,2018-03-13 10:50:00,"0,755s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/13_Testfall,Firefox 58.0,Filial-count=54\nInitial sind alle Filialen einer Bank angezeigt\n(Akk. und Filial-Icons),2018-03-13 10:50:00,2018-03-13 10:50:15,"14,306s",PASSED
openBrowser,Firefox 58.0,,2018-03-13 10:50:00,2018-03-13 10:50:05,"4,695s",PASSED
deleteAllCookies,Firefox 58.0,,2018-03-13 10:50:05,2018-03-13 10:50:05,"0,004s",PASSED
maximizeWindow,Firefox 58.0,,2018-03-13 10:50:05,2018-03-13 10:50:05,"0,059s",PASSED
navigateToUrl,Firefox 58.0,,2018-03-13 10:50:05,2018-03-13 10:50:09,"3,819s",PASSED
delay,Firefox 58.0,,2018-03-13 10:50:09,2018-03-13 10:50:14,"5,002s",PASSED
"Statement - wes1 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Firefox 58.0,,2018-03-13 10:50:14,2018-03-13 10:50:14,"0,049s",PASSED
"Statement - wes2 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(loc_steet_filialsuche), 5)",Firefox 58.0,,2018-03-13 10:50:14,2018-03-13 10:50:14,"0,029s",PASSED
Statement - filial_maps_count = wes1.size(),Firefox 58.0,,2018-03-13 10:50:14,2018-03-13 10:50:14,"0,000s",PASSED
Statement - filial_accordeon_count = wes2.size(),Firefox 58.0,,2018-03-13 10:50:14,2018-03-13 10:50:14,"0,000s",PASSED
Statement - filial_count = 61,Firefox 58.0,,2018-03-13 10:50:14,2018-03-13 10:50:14,"0,000s",PASSED
Statement - If (filial_maps_count != filial_count),Firefox 58.0,,2018-03-13 10:50:14,2018-03-13 10:50:14,"0,000s",PASSED
closeBrowser,Firefox 58.0,,2018-03-13 10:50:14,2018-03-13 10:50:15,"0,512s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/14_Testfall,Firefox 58.0,"Filial-count=37 (Dropdown: Ergebnis bei Auswahl eines Ortes z.B. Berlin)\nAlle Filialen, bei denen im Feld \""City\"" dieser Ort steht, sind angezeigt (Akk. und Filial-Icons)\n\n\n\n\n\n",2018-03-13 10:50:15,2018-03-13 10:50:40,"25,236s",PASSED
openBrowser,Firefox 58.0,,2018-03-13 10:50:15,2018-03-13 10:50:18,"3,830s",PASSED
deleteAllCookies,Firefox 58.0,,2018-03-13 10:50:18,2018-03-13 10:50:18,"0,003s",PASSED
maximizeWindow,Firefox 58.0,,2018-03-13 10:50:18,2018-03-13 10:50:18,"0,036s",PASSED
navigateToUrl,Firefox 58.0,,2018-03-13 10:50:18,2018-03-13 10:50:20,"1,129s",PASSED
delay,Firefox 58.0,,2018-03-13 10:50:20,2018-03-13 10:50:25,"5,002s",PASSED
click,Firefox 58.0,,2018-03-13 10:50:25,2018-03-13 10:50:25,"0,270s",PASSED
delay,Firefox 58.0,,2018-03-13 10:50:25,2018-03-13 10:50:27,"2,000s",PASSED
mouseOver,Firefox 58.0,,2018-03-13 10:50:27,2018-03-13 10:50:27,"0,183s",PASSED
delay,Firefox 58.0,,2018-03-13 10:50:27,2018-03-13 10:50:29,"2,000s",PASSED
click,Firefox 58.0,,2018-03-13 10:50:29,2018-03-13 10:50:29,"0,238s",PASSED
delay,Firefox 58.0,,2018-03-13 10:50:29,2018-03-13 10:50:34,"5,001s",PASSED
"Statement - wes1 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Firefox 58.0,,2018-03-13 10:50:34,2018-03-13 10:50:34,"0,020s",PASSED
"Statement - wes2 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(loc_steet_filialsuche), 5)",Firefox 58.0,,2018-03-13 10:50:34,2018-03-13 10:50:34,"0,016s",PASSED
"Statement - wes3 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filialsuche_loc_city), 5)",Firefox 58.0,,2018-03-13 10:50:34,2018-03-13 10:50:39,"5,041s",PASSED
Statement - filial_maps_count = wes1.size(),Firefox 58.0,,2018-03-13 10:50:39,2018-03-13 10:50:39,"0,000s",PASSED
Statement - filial_accordeon_count = wes2.size(),Firefox 58.0,,2018-03-13 10:50:39,2018-03-13 10:50:39,"0,000s",PASSED
Statement - filial_count = 37,Firefox 58.0,,2018-03-13 10:50:39,2018-03-13 10:50:39,"0,000s",PASSED
"Statement - city_name = ""Berlin""",Firefox 58.0,,2018-03-13 10:50:39,2018-03-13 10:50:39,"0,001s",PASSED
Statement - If (filial_maps_count != filial_count),Firefox 58.0,,2018-03-13 10:50:39,2018-03-13 10:50:39,"0,000s",PASSED
"Statement - For ([i = 0, i < wes3.size(), (i++)])",Firefox 58.0,,2018-03-13 10:50:39,2018-03-13 10:50:39,"0,000s",PASSED
closeBrowser,Firefox 58.0,,2018-03-13 10:50:39,2018-03-13 10:50:40,"0,341s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/15_Testfall,Firefox 58.0,"Sortierung nach entfernung beim Eingabe \""Berlin\""",2018-03-13 10:50:40,2018-03-13 10:51:02,"22,443s",PASSED
openBrowser,Firefox 58.0,,2018-03-13 10:50:40,2018-03-13 10:50:44,"3,960s",PASSED
maximizeWindow,Firefox 58.0,,2018-03-13 10:50:44,2018-03-13 10:50:44,"0,037s",PASSED
deleteAllCookies,Firefox 58.0,,2018-03-13 10:50:44,2018-03-13 10:50:44,"0,002s",PASSED
navigateToUrl,Firefox 58.0,,2018-03-13 10:50:44,2018-03-13 10:50:45,"0,996s",PASSED
delay,Firefox 58.0,,2018-03-13 10:50:45,2018-03-13 10:50:50,"5,001s",PASSED
setText,Firefox 58.0,,2018-03-13 10:50:50,2018-03-13 10:50:50,"0,057s",PASSED
delay,Firefox 58.0,,2018-03-13 10:50:50,2018-03-13 10:50:52,"2,002s",PASSED
submit,Firefox 58.0,,2018-03-13 10:50:52,2018-03-13 10:50:52,"0,025s",PASSED
delay,Firefox 58.0,,2018-03-13 10:50:52,2018-03-13 10:50:54,"2,000s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Filialsuche_loc_distance), 5)",Firefox 58.0,,2018-03-13 10:50:54,2018-03-13 10:50:54,"0,022s",PASSED
"Statement - For ([i = 1, i < wes.size(), (i++)])",Firefox 58.0,,2018-03-13 10:50:54,2018-03-13 10:51:02,"7,907s",PASSED
closeBrowser,Firefox 58.0,,2018-03-13 10:51:02,2018-03-13 10:51:02,"0,318s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/16_Testfall,Firefox 58.0,"Es wird gepr\u00FCft, ob Entfernung in km angezeigt wird",2018-03-13 10:51:02,2018-03-13 10:51:17,"15,104s",PASSED
openBrowser,Firefox 58.0,,2018-03-13 10:51:02,2018-03-13 10:51:06,"3,949s",PASSED
maximizeWindow,Firefox 58.0,,2018-03-13 10:51:06,2018-03-13 10:51:06,"0,039s",PASSED
deleteAllCookies,Firefox 58.0,,2018-03-13 10:51:06,2018-03-13 10:51:06,"0,007s",PASSED
navigateToUrl,Firefox 58.0,,2018-03-13 10:51:06,2018-03-13 10:51:08,"1,645s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:08,2018-03-13 10:51:13,"5,001s",PASSED
setText,Firefox 58.0,,2018-03-13 10:51:13,2018-03-13 10:51:13,"0,074s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:13,2018-03-13 10:51:15,"2,000s",PASSED
submit,Firefox 58.0,,2018-03-13 10:51:15,2018-03-13 10:51:15,"0,025s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:15,2018-03-13 10:51:17,"2,000s",PASSED
verifyElementVisible,Firefox 58.0,,2018-03-13 10:51:17,2018-03-13 10:51:17,"0,041s",PASSED
closeBrowser,Firefox 58.0,,2018-03-13 10:51:17,2018-03-13 10:51:17,"0,227s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/17_Testfall,Firefox 58.0,Akkordeons und Paginierung beim Klick funktionieren richtig. Es werden noch Stra\u00DFen und Hausnummern mit Prototyp verglichen.,2018-03-13 10:51:17,2018-03-13 10:54:27,"3m - 9,505s",PASSED
openBrowser,Firefox 58.0,,2018-03-13 10:51:17,2018-03-13 10:51:21,"4,007s",PASSED
deleteAllCookies,Firefox 58.0,,2018-03-13 10:51:21,2018-03-13 10:51:21,"0,003s",PASSED
maximizeWindow,Firefox 58.0,,2018-03-13 10:51:21,2018-03-13 10:51:21,"0,028s",PASSED
navigateToUrl,Firefox 58.0,,2018-03-13 10:51:21,2018-03-13 10:51:23,"1,203s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:23,2018-03-13 10:51:25,"2,010s",PASSED
waitForPageLoad,Firefox 58.0,,2018-03-13 10:51:25,2018-03-13 10:51:25,"0,016s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:25,2018-03-13 10:51:27,"2,005s",PASSED
click,Firefox 58.0,,2018-03-13 10:51:27,2018-03-13 10:51:27,"0,303s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:27,2018-03-13 10:51:29,"2,001s",PASSED
mouseOver,Firefox 58.0,,2018-03-13 10:51:29,2018-03-13 10:51:29,"0,137s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:29,2018-03-13 10:51:31,"2,001s",PASSED
click,Firefox 58.0,,2018-03-13 10:51:31,2018-03-13 10:51:31,"0,240s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:31,2018-03-13 10:51:36,"5,002s",PASSED
click,Firefox 58.0,,2018-03-13 10:51:36,2018-03-13 10:51:37,"0,279s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:37,2018-03-13 10:51:39,"2,001s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:51:39,2018-03-13 10:51:41,"2,628s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:51:41,2018-03-13 10:51:44,"2,504s",PASSED
click,Firefox 58.0,,2018-03-13 10:51:44,2018-03-13 10:51:44,"0,310s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:44,2018-03-13 10:51:46,"2,000s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:51:46,2018-03-13 10:51:49,"2,423s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:51:49,2018-03-13 10:51:51,"2,583s",PASSED
click,Firefox 58.0,,2018-03-13 10:51:51,2018-03-13 10:51:51,"0,285s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:51,2018-03-13 10:51:53,"2,000s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:51:53,2018-03-13 10:51:56,"2,748s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:51:56,2018-03-13 10:51:59,"3,035s",PASSED
click,Firefox 58.0,,2018-03-13 10:51:59,2018-03-13 10:51:59,"0,303s",PASSED
delay,Firefox 58.0,,2018-03-13 10:51:59,2018-03-13 10:52:01,"2,002s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:01,2018-03-13 10:52:04,"2,416s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:04,2018-03-13 10:52:06,"2,559s",PASSED
click,Firefox 58.0,,2018-03-13 10:52:06,2018-03-13 10:52:07,"0,322s",PASSED
delay,Firefox 58.0,,2018-03-13 10:52:07,2018-03-13 10:52:09,"2,001s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:09,2018-03-13 10:52:11,"2,417s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:11,2018-03-13 10:52:14,"2,335s",PASSED
scrollToElement,Firefox 58.0,,2018-03-13 10:52:14,2018-03-13 10:52:14,"0,051s",PASSED
click,Firefox 58.0,,2018-03-13 10:52:14,2018-03-13 10:52:14,"0,275s",PASSED
delay,Firefox 58.0,,2018-03-13 10:52:14,2018-03-13 10:52:16,"2,000s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:16,2018-03-13 10:52:18,"2,454s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:18,2018-03-13 10:52:21,"2,764s",PASSED
click,Firefox 58.0,,2018-03-13 10:52:21,2018-03-13 10:52:21,"0,304s",PASSED
click,Firefox 58.0,,2018-03-13 10:52:21,2018-03-13 10:52:22,"0,271s",PASSED
delay,Firefox 58.0,,2018-03-13 10:52:22,2018-03-13 10:52:24,"2,002s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:24,2018-03-13 10:52:26,"2,417s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:26,2018-03-13 10:52:29,"2,756s",PASSED
click,Firefox 58.0,,2018-03-13 10:52:29,2018-03-13 10:52:29,"0,276s",PASSED
delay,Firefox 58.0,,2018-03-13 10:52:29,2018-03-13 10:52:31,"2,001s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:31,2018-03-13 10:52:34,"2,543s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:34,2018-03-13 10:52:37,"3,049s",PASSED
click,Firefox 58.0,,2018-03-13 10:52:37,2018-03-13 10:52:37,"0,296s",PASSED
delay,Firefox 58.0,,2018-03-13 10:52:37,2018-03-13 10:52:39,"2,000s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:39,2018-03-13 10:52:41,"2,428s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:41,2018-03-13 10:52:44,"2,509s",PASSED
click,Firefox 58.0,,2018-03-13 10:52:44,2018-03-13 10:52:44,"0,294s",PASSED
delay,Firefox 58.0,,2018-03-13 10:52:44,2018-03-13 10:52:46,"2,000s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:46,2018-03-13 10:52:49,"2,424s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:49,2018-03-13 10:52:51,"2,489s",PASSED
click,Firefox 58.0,,2018-03-13 10:52:51,2018-03-13 10:52:51,"0,276s",PASSED
delay,Firefox 58.0,,2018-03-13 10:52:51,2018-03-13 10:52:53,"2,000s",PASSED
verifyTextPresent,Firefox 58.0,,2018-03-13 10:52:53,2018-03-13 10:52:56,"2,882s",PASSED
