Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - For ([i = 0, i < wes.size(), (i++)])",IE 11,,2018-03-13 10:45:47,2018-03-13 10:45:48,"1,174s",PASSED
closeBrowser,IE 11,,2018-03-13 10:45:48,2018-03-13 10:45:49,"0,523s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/04_Testfall,IE 11,Initial: Alle Filial-Icon sind auf der Karte angezeigt,2018-03-13 10:45:49,2018-03-13 10:46:02,"12,688s",PASSED
openBrowser,IE 11,,2018-03-13 10:45:49,2018-03-13 10:45:51,"2,351s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:45:51,2018-03-13 10:45:51,"0,101s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:45:51,2018-03-13 10:45:52,"0,066s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:45:52,2018-03-13 10:45:53,"1,323s",PASSED
delay,IE 11,,2018-03-13 10:45:53,2018-03-13 10:45:58,"5,000s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",IE 11,,2018-03-13 10:45:58,2018-03-13 10:46:01,"2,746s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",IE 11,,2018-03-13 10:46:01,2018-03-13 10:46:01,"0,422s",PASSED
closeBrowser,IE 11,,2018-03-13 10:46:01,2018-03-13 10:46:02,"0,522s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/05_Testfall,IE 11,initial: Alle Filial-Akk. sind zugeklappt,2018-03-13 10:46:02,2018-03-13 10:46:10,"8,829s",PASSED
openBrowser,IE 11,,2018-03-13 10:46:02,2018-03-13 10:46:04,"2,029s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:46:04,2018-03-13 10:46:04,"0,014s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:46:04,2018-03-13 10:46:04,"0,036s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:46:04,2018-03-13 10:46:04,"0,644s",PASSED
delay,IE 11,,2018-03-13 10:46:04,2018-03-13 10:46:09,"5,000s",PASSED
verifyElementNotPresent,IE 11,,2018-03-13 10:46:09,2018-03-13 10:46:10,"0,352s",PASSED
closeBrowser,IE 11,,2018-03-13 10:46:10,2018-03-13 10:46:10,"0,624s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/06_Testfall,IE 11,initial: Alle Filial-Akk. sind zugeklappt,2018-03-13 10:46:10,2018-03-13 10:46:24,"13,523s",PASSED
openBrowser,IE 11,,2018-03-13 10:46:10,2018-03-13 10:46:12,"1,972s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:46:12,2018-03-13 10:46:12,"0,013s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:46:12,2018-03-13 10:46:12,"0,025s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:46:12,2018-03-13 10:46:13,"0,514s",PASSED
delay,IE 11,,2018-03-13 10:46:13,2018-03-13 10:46:18,"5,000s",PASSED
verifyElementNotPresent,IE 11,,2018-03-13 10:46:18,2018-03-13 10:46:23,"5,004s",PASSED
closeBrowser,IE 11,,2018-03-13 10:46:23,2018-03-13 10:46:24,"0,888s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/07_Testfall,IE 11,initial: Alle Filial-Akk. sind zugeklappt,2018-03-13 10:46:24,2018-03-13 10:46:50,"26,482s",PASSED
openBrowser,IE 11,,2018-03-13 10:46:24,2018-03-13 10:46:32,"7,597s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:46:32,2018-03-13 10:46:32,"0,058s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:46:32,2018-03-13 10:46:34,"2,874s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:46:34,2018-03-13 10:46:43,"8,134s",PASSED
delay,IE 11,,2018-03-13 10:46:43,2018-03-13 10:46:48,"5,001s",PASSED
verifyElementNotPresent,IE 11,,2018-03-13 10:46:48,2018-03-13 10:46:50,"2,191s",PASSED
closeBrowser,IE 11,,2018-03-13 10:46:50,2018-03-13 10:46:50,"0,554s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/08_Testfall,IE 11,initial: Alle Filial-Akk. sind zugeklappt,2018-03-13 10:46:50,2018-03-13 10:47:02,"11,745s",PASSED
openBrowser,IE 11,,2018-03-13 10:46:50,2018-03-13 10:46:53,"2,433s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:46:53,2018-03-13 10:46:53,"0,013s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:46:53,2018-03-13 10:46:53,"0,022s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:46:53,2018-03-13 10:46:56,"3,378s",PASSED
delay,IE 11,,2018-03-13 10:46:56,2018-03-13 10:47:01,"5,001s",PASSED
verifyElementNotPresent,IE 11,,2018-03-13 10:47:01,2018-03-13 10:47:02,"0,307s",PASSED
closeBrowser,IE 11,,2018-03-13 10:47:02,2018-03-13 10:47:02,"0,522s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/09_Testfall,IE 11,"\u00DCberpr\u00FCfen, ob Entfernung in km nicht angezeigt wind ",2018-03-13 10:47:02,2018-03-13 10:47:12,"9,635s",PASSED
openBrowser,IE 11,,2018-03-13 10:47:02,2018-03-13 10:47:04,"1,992s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:47:04,2018-03-13 10:47:04,"0,012s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:47:04,2018-03-13 10:47:04,"0,024s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:47:04,2018-03-13 10:47:05,"0,653s",PASSED
delay,IE 11,,2018-03-13 10:47:05,2018-03-13 10:47:10,"5,002s",PASSED
verifyElementNotPresent,IE 11,,2018-03-13 10:47:10,2018-03-13 10:47:11,"1,133s",PASSED
closeBrowser,IE 11,,2018-03-13 10:47:11,2018-03-13 10:47:12,"0,730s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/10_Testfall,IE 11,"\u00DCberpr\u00FCfen, ob Entfernung in km nicht angezeigt wind ",2018-03-13 10:47:12,2018-03-13 10:47:23,"11,309s",PASSED
openBrowser,IE 11,,2018-03-13 10:47:12,2018-03-13 10:47:15,"3,462s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:47:15,2018-03-13 10:47:15,"0,054s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:47:15,2018-03-13 10:47:16,"0,199s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:47:16,2018-03-13 10:47:17,"1,101s",PASSED
delay,IE 11,,2018-03-13 10:47:17,2018-03-13 10:47:22,"5,001s",PASSED
verifyElementNotPresent,IE 11,,2018-03-13 10:47:22,2018-03-13 10:47:22,"0,729s",PASSED
closeBrowser,IE 11,,2018-03-13 10:47:22,2018-03-13 10:47:23,"0,688s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/11_Testfall,IE 11,"\u00DCberpr\u00FCfen, ob Entfernung in km nicht angezeigt wind ",2018-03-13 10:47:23,2018-03-13 10:47:32,"9,180s",PASSED
openBrowser,IE 11,,2018-03-13 10:47:23,2018-03-13 10:47:25,"1,965s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:47:25,2018-03-13 10:47:25,"0,012s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:47:25,2018-03-13 10:47:25,"0,022s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:47:25,2018-03-13 10:47:26,"1,000s",PASSED
delay,IE 11,,2018-03-13 10:47:26,2018-03-13 10:47:31,"5,002s",PASSED
verifyElementNotPresent,IE 11,,2018-03-13 10:47:31,2018-03-13 10:47:32,"0,561s",PASSED
closeBrowser,IE 11,,2018-03-13 10:47:32,2018-03-13 10:47:32,"0,546s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/12_Testfall,IE 11,"\u00DCberpr\u00FCfen, ob Entfernung in km nicht angezeigt wind ",2018-03-13 10:47:32,2018-03-13 10:47:46,"13,396s",PASSED
openBrowser,IE 11,,2018-03-13 10:47:32,2018-03-13 10:47:39,"6,280s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:47:39,2018-03-13 10:47:39,"0,014s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:47:39,2018-03-13 10:47:39,"0,065s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:47:39,2018-03-13 10:47:39,"0,746s",PASSED
delay,IE 11,,2018-03-13 10:47:39,2018-03-13 10:47:44,"5,001s",PASSED
verifyElementNotPresent,IE 11,,2018-03-13 10:47:44,2018-03-13 10:47:45,"0,681s",PASSED
closeBrowser,IE 11,,2018-03-13 10:47:45,2018-03-13 10:47:46,"0,525s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/13_Testfall,IE 11,Filial-count=54\nInitial sind alle Filialen einer Bank angezeigt\n(Akk. und Filial-Icons),2018-03-13 10:47:46,2018-03-13 10:47:57,"10,931s",PASSED
openBrowser,IE 11,,2018-03-13 10:47:46,2018-03-13 10:47:48,"2,202s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:47:48,2018-03-13 10:47:48,"0,043s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:47:48,2018-03-13 10:47:48,"0,024s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:47:48,2018-03-13 10:47:49,"0,795s",PASSED
delay,IE 11,,2018-03-13 10:47:49,2018-03-13 10:47:54,"5,002s",PASSED
"Statement - wes1 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",IE 11,,2018-03-13 10:47:54,2018-03-13 10:47:56,"1,684s",PASSED
"Statement - wes2 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(loc_steet_filialsuche), 5)",IE 11,,2018-03-13 10:47:56,2018-03-13 10:47:56,"0,528s",PASSED
Statement - filial_maps_count = wes1.size(),IE 11,,2018-03-13 10:47:56,2018-03-13 10:47:56,"0,000s",PASSED
Statement - filial_accordeon_count = wes2.size(),IE 11,,2018-03-13 10:47:56,2018-03-13 10:47:56,"0,000s",PASSED
Statement - filial_count = 61,IE 11,,2018-03-13 10:47:56,2018-03-13 10:47:56,"0,000s",PASSED
Statement - If (filial_maps_count != filial_count),IE 11,,2018-03-13 10:47:56,2018-03-13 10:47:56,"0,000s",PASSED
closeBrowser,IE 11,,2018-03-13 10:47:56,2018-03-13 10:47:57,"0,529s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/14_Testfall,IE 11,"Filial-count=37 (Dropdown: Ergebnis bei Auswahl eines Ortes z.B. Berlin)\nAlle Filialen, bei denen im Feld \""City\"" dieser Ort steht, sind angezeigt (Akk. und Filial-Icons)\n\n\n\n\n\n",2018-03-13 10:47:57,2018-03-13 10:48:30,"33,455s",PASSED
openBrowser,IE 11,,2018-03-13 10:47:57,2018-03-13 10:47:59,"2,236s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:47:59,2018-03-13 10:47:59,"0,011s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:47:59,2018-03-13 10:47:59,"0,013s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:47:59,2018-03-13 10:48:01,"2,394s",PASSED
delay,IE 11,,2018-03-13 10:48:01,2018-03-13 10:48:06,"5,000s",PASSED
click,IE 11,,2018-03-13 10:48:06,2018-03-13 10:48:10,"3,394s",PASSED
delay,IE 11,,2018-03-13 10:48:10,2018-03-13 10:48:12,"2,013s",PASSED
mouseOver,IE 11,,2018-03-13 10:48:12,2018-03-13 10:48:13,"0,881s",PASSED
delay,IE 11,,2018-03-13 10:48:13,2018-03-13 10:48:15,"2,001s",PASSED
click,IE 11,,2018-03-13 10:48:15,2018-03-13 10:48:16,"1,432s",PASSED
delay,IE 11,,2018-03-13 10:48:16,2018-03-13 10:48:21,"5,003s",PASSED
"Statement - wes1 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",IE 11,,2018-03-13 10:48:21,2018-03-13 10:48:21,"0,157s",PASSED
"Statement - wes2 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(loc_steet_filialsuche), 5)",IE 11,,2018-03-13 10:48:21,2018-03-13 10:48:21,"0,197s",PASSED
"Statement - wes3 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filialsuche_loc_city), 5)",IE 11,,2018-03-13 10:48:21,2018-03-13 10:48:29,"8,074s",PASSED
Statement - filial_maps_count = wes1.size(),IE 11,,2018-03-13 10:48:29,2018-03-13 10:48:29,"0,000s",PASSED
Statement - filial_accordeon_count = wes2.size(),IE 11,,2018-03-13 10:48:29,2018-03-13 10:48:29,"0,000s",PASSED
Statement - filial_count = 37,IE 11,,2018-03-13 10:48:29,2018-03-13 10:48:29,"0,000s",PASSED
"Statement - city_name = ""Berlin""",IE 11,,2018-03-13 10:48:29,2018-03-13 10:48:29,"0,001s",PASSED
Statement - If (filial_maps_count != filial_count),IE 11,,2018-03-13 10:48:29,2018-03-13 10:48:29,"0,000s",PASSED
"Statement - For ([i = 0, i < wes3.size(), (i++)])",IE 11,,2018-03-13 10:48:29,2018-03-13 10:48:29,"0,000s",PASSED
closeBrowser,IE 11,,2018-03-13 10:48:29,2018-03-13 10:48:30,"0,528s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/15_Testfall,IE 11,"Sortierung nach entfernung beim Eingabe \""Berlin\""",2018-03-13 10:48:30,2018-03-13 10:48:48,"18,293s",PASSED
openBrowser,IE 11,,2018-03-13 10:48:30,2018-03-13 10:48:32,"2,204s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:48:32,2018-03-13 10:48:32,"0,012s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:48:32,2018-03-13 10:48:32,"0,049s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:48:32,2018-03-13 10:48:33,"0,904s",PASSED
delay,IE 11,,2018-03-13 10:48:33,2018-03-13 10:48:38,"5,001s",PASSED
setText,IE 11,,2018-03-13 10:48:38,2018-03-13 10:48:40,"1,493s",PASSED
delay,IE 11,,2018-03-13 10:48:40,2018-03-13 10:48:42,"2,002s",PASSED
submit,IE 11,,2018-03-13 10:48:42,2018-03-13 10:48:42,"0,594s",PASSED
delay,IE 11,,2018-03-13 10:48:42,2018-03-13 10:48:44,"2,000s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Filialsuche_loc_distance), 5)",IE 11,,2018-03-13 10:48:44,2018-03-13 10:48:44,"0,065s",PASSED
"Statement - For ([i = 1, i < wes.size(), (i++)])",IE 11,,2018-03-13 10:48:44,2018-03-13 10:48:48,"3,247s",PASSED
closeBrowser,IE 11,,2018-03-13 10:48:48,2018-03-13 10:48:48,"0,572s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/16_Testfall,IE 11,"Es wird gepr\u00FCft, ob Entfernung in km angezeigt wird",2018-03-13 10:48:48,2018-03-13 10:49:02,"14,035s",PASSED
openBrowser,IE 11,,2018-03-13 10:48:48,2018-03-13 10:48:51,"2,098s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:48:51,2018-03-13 10:48:51,"0,013s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:48:51,2018-03-13 10:48:51,"0,021s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:48:51,2018-03-13 10:48:52,"1,046s",PASSED
delay,IE 11,,2018-03-13 10:48:52,2018-03-13 10:48:57,"5,000s",PASSED
setText,IE 11,,2018-03-13 10:48:57,2018-03-13 10:48:57,"0,386s",PASSED
delay,IE 11,,2018-03-13 10:48:57,2018-03-13 10:48:59,"2,000s",PASSED
submit,IE 11,,2018-03-13 10:48:59,2018-03-13 10:48:59,"0,093s",PASSED
delay,IE 11,,2018-03-13 10:48:59,2018-03-13 10:49:01,"2,006s",PASSED
verifyElementVisible,IE 11,,2018-03-13 10:49:01,2018-03-13 10:49:02,"0,727s",PASSED
closeBrowser,IE 11,,2018-03-13 10:49:02,2018-03-13 10:49:02,"0,523s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/17_Testfall,IE 11,Akkordeons und Paginierung beim Klick funktionieren richtig. Es werden noch Stra\u00DFen und Hausnummern mit Prototyp verglichen.,2018-03-13 10:49:02,2018-03-13 10:52:41,"3m - 38,884s",PASSED
openBrowser,IE 11,,2018-03-13 10:49:02,2018-03-13 10:49:05,"2,115s",PASSED
deleteAllCookies,IE 11,,2018-03-13 10:49:05,2018-03-13 10:49:05,"0,021s",PASSED
maximizeWindow,IE 11,,2018-03-13 10:49:05,2018-03-13 10:49:05,"0,012s",PASSED
navigateToUrl,IE 11,,2018-03-13 10:49:05,2018-03-13 10:49:05,"0,738s",PASSED
delay,IE 11,,2018-03-13 10:49:05,2018-03-13 10:49:07,"2,001s",PASSED
waitForPageLoad,IE 11,,2018-03-13 10:49:07,2018-03-13 10:49:09,"2,094s",PASSED
delay,IE 11,,2018-03-13 10:49:09,2018-03-13 10:49:11,"2,005s",PASSED
click,IE 11,,2018-03-13 10:49:11,2018-03-13 10:49:14,"2,320s",PASSED
delay,IE 11,,2018-03-13 10:49:14,2018-03-13 10:49:16,"2,001s",PASSED
mouseOver,IE 11,,2018-03-13 10:49:16,2018-03-13 10:49:16,"0,632s",PASSED
delay,IE 11,,2018-03-13 10:49:16,2018-03-13 10:49:18,"2,000s",PASSED
click,IE 11,,2018-03-13 10:49:18,2018-03-13 10:49:20,"2,062s",PASSED
delay,IE 11,,2018-03-13 10:49:20,2018-03-13 10:49:25,"5,001s",PASSED
click,IE 11,,2018-03-13 10:49:25,2018-03-13 10:49:27,"1,448s",PASSED
delay,IE 11,,2018-03-13 10:49:27,2018-03-13 10:49:29,"2,000s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:49:29,2018-03-13 10:49:32,"3,045s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:49:32,2018-03-13 10:49:34,"2,304s",PASSED
click,IE 11,,2018-03-13 10:49:34,2018-03-13 10:49:36,"1,227s",PASSED
delay,IE 11,,2018-03-13 10:49:36,2018-03-13 10:49:38,"2,000s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:49:38,2018-03-13 10:49:39,"1,949s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:49:39,2018-03-13 10:49:41,"1,949s",PASSED
click,IE 11,,2018-03-13 10:49:41,2018-03-13 10:49:43,"1,583s",PASSED
delay,IE 11,,2018-03-13 10:49:43,2018-03-13 10:49:45,"2,000s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:49:45,2018-03-13 10:49:47,"1,924s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:49:47,2018-03-13 10:49:49,"1,921s",PASSED
click,IE 11,,2018-03-13 10:49:49,2018-03-13 10:49:51,"2,091s",PASSED
delay,IE 11,,2018-03-13 10:49:51,2018-03-13 10:49:53,"2,002s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:49:53,2018-03-13 10:49:56,"2,567s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:49:56,2018-03-13 10:49:57,"1,855s",PASSED
click,IE 11,,2018-03-13 10:49:57,2018-03-13 10:49:59,"1,375s",PASSED
delay,IE 11,,2018-03-13 10:49:59,2018-03-13 10:50:01,"2,001s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:01,2018-03-13 10:50:03,"1,796s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:03,2018-03-13 10:50:05,"2,185s",PASSED
scrollToElement,IE 11,,2018-03-13 10:50:05,2018-03-13 10:50:05,"0,583s",PASSED
click,IE 11,,2018-03-13 10:50:05,2018-03-13 10:50:07,"1,215s",PASSED
delay,IE 11,,2018-03-13 10:50:07,2018-03-13 10:50:09,"2,001s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:09,2018-03-13 10:50:10,"1,907s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:10,2018-03-13 10:50:12,"1,775s",PASSED
click,IE 11,,2018-03-13 10:50:12,2018-03-13 10:50:13,"1,179s",PASSED
click,IE 11,,2018-03-13 10:50:13,2018-03-13 10:50:15,"1,692s",PASSED
delay,IE 11,,2018-03-13 10:50:15,2018-03-13 10:50:17,"2,000s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:17,2018-03-13 10:50:19,"1,842s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:19,2018-03-13 10:50:21,"1,964s",PASSED
click,IE 11,,2018-03-13 10:50:21,2018-03-13 10:50:22,"1,383s",PASSED
delay,IE 11,,2018-03-13 10:50:22,2018-03-13 10:50:24,"2,000s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:24,2018-03-13 10:50:26,"1,868s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:26,2018-03-13 10:50:28,"1,678s",PASSED
click,IE 11,,2018-03-13 10:50:28,2018-03-13 10:50:29,"1,389s",PASSED
delay,IE 11,,2018-03-13 10:50:29,2018-03-13 10:50:31,"2,001s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:31,2018-03-13 10:50:33,"1,838s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:33,2018-03-13 10:50:35,"1,679s",PASSED
click,IE 11,,2018-03-13 10:50:35,2018-03-13 10:50:36,"1,368s",PASSED
delay,IE 11,,2018-03-13 10:50:36,2018-03-13 10:50:38,"2,000s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:38,2018-03-13 10:50:40,"1,872s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:40,2018-03-13 10:50:42,"1,746s",PASSED
click,IE 11,,2018-03-13 10:50:42,2018-03-13 10:50:43,"1,513s",PASSED
delay,IE 11,,2018-03-13 10:50:43,2018-03-13 10:50:45,"2,001s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:45,2018-03-13 10:50:47,"1,935s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:47,2018-03-13 10:50:49,"1,768s",PASSED
click,IE 11,,2018-03-13 10:50:49,2018-03-13 10:50:51,"1,788s",PASSED
delay,IE 11,,2018-03-13 10:50:51,2018-03-13 10:50:53,"2,001s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:53,2018-03-13 10:50:55,"1,919s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:50:55,2018-03-13 10:50:57,"2,142s",PASSED
click,IE 11,,2018-03-13 10:50:57,2018-03-13 10:50:58,"1,229s",PASSED
click,IE 11,,2018-03-13 10:50:58,2018-03-13 10:51:00,"1,873s",PASSED
delay,IE 11,,2018-03-13 10:51:00,2018-03-13 10:51:02,"2,008s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:51:02,2018-03-13 10:51:04,"2,047s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:51:04,2018-03-13 10:51:06,"2,339s",PASSED
click,IE 11,,2018-03-13 10:51:06,2018-03-13 10:51:08,"1,545s",PASSED
click,IE 11,,2018-03-13 10:51:08,2018-03-13 10:51:10,"1,819s",PASSED
click,IE 11,,2018-03-13 10:51:10,2018-03-13 10:51:11,"1,664s",PASSED
delay,IE 11,,2018-03-13 10:51:11,2018-03-13 10:51:13,"2,001s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:51:13,2018-03-13 10:51:15,"1,874s",PASSED
verifyTextPresent,IE 11,,2018-03-13 10:51:15,2018-03-13 10:51:17,"1,820s",PASSED
click,IE 11,,2018-03-13 10:51:17,2018-03-13 10:51:19,"1,642s",PASSED
click,IE 11,,2018-03-13 10:51:19,2018-03-13 10:51:21,"2,164s",PASSED
